crop,rf,temp,ph
Banana,691.2132,21,7.5
Banana,691.2316,21,7.5
Banana,691.2429,21,7.5
Banana,691.9952,21,7.5
Banana,692.0028,21,7.5
Banana,694.3239,21,7.5
Banana,694.3293,21,7.5
Banana,694.3318,21,7.5
Banana,694.359,21,7.5
Banana,694.5117,21,7.5
Banana,695.1817,21,7.5
Banana,695.2025,21,7.3
Banana,695.5114,23,7.3
Banana,695.5195,23,7.3
Banana,695.5212,23,7.3
Banana,695.5212,23,7.3
Banana,695.5217,23,7.3
Banana,695.5218,23,7.3
Banana,695.522,23,7.3
Banana,695.5223,23,7.3
Banana,695.5224,23,7.3
Banana,695.5228,23,7.3
Banana,695.5228,23,7.3
Banana,695.5229,23,7.3
Banana,695.523,23,7.3
Banana,695.5232,23,7.3
Banana,695.5235,23,7.3
Banana,695.5238,23,7.3
Banana,695.5247,23,7.3
Banana,695.5255,23,7.3
Banana,695.5255,23,7.3
Banana,695.5271,23,7.3
Banana,696.4834,23,7.3
Banana,697.2509,23,7.3
Banana,698.7211,23,7.3
Banana,698.938,23,7.3
Banana,700.7705,23,7.3
Banana,702.3018,23,7.3
Banana,702.6247,23,7.3
Banana,704.5072,23,7.3
Banana,713.0718,23,7.3
Banana,717.913,23,7.3
Banana,717.9155,23,7.3
Banana,717.9167,23,7.3
Banana,717.9185,23,7.3
Banana,717.9187,23,7.3
Banana,717.9188,23,7.3
Banana,717.9196,23,7.3
Banana,717.9201,23,7.3
Banana,717.9205,23,7.3
Banana,717.9205,23,7.3
Banana,717.9209,23,7.3
Banana,717.9212,23,7.3
Banana,717.9213,23,7.3
Banana,717.9213,23,7.3
Banana,717.9215,23,7.3
Banana,717.9216,23,7.3
Banana,717.9222,23,7.3
Banana,717.9254,23,7.3
Banana,722.4323,23,7.3
Banana,725.7471,23,7.3
Banana,728.7437,23,7.3
Banana,728.9171,23,7.3
Banana,733.89,23,7.3
Banana,735.1094,23,7.3
Banana,739.5615,23,7.3
Banana,568.7371,23,7.3
Banana,568.9922,23,7.3
Banana,570.6902,23,7.3
Banana,576.7617,23,7.3
Banana,576.762,23,7.3
Banana,576.7624,23,7.3
Banana,576.7625,23,7.3
Banana,576.7637,23,7.3
Banana,576.7692,23,7.3
Banana,577.4845,23,7.3
Banana,578.2043,23,7.3
Banana,579.7042,23,7.3
Banana,582.4342,23,7.3
Banana,582.9066,23,7.3
Banana,583.7833,23,7.3
Banana,584.261,23,7.3
Banana,584.2642,23,7.3
Banana,584.2643,23,7.3
Banana,584.2653,23,7.3
Banana,586.8338,23,7.3
Banana,592.2339,23,7.3
Banana,594.4479,23,7.3
Banana,594.4494,23,7.3
Banana,597.7693,23,7.3
Banana,599.9519,23,7.3
Banana,599.9549,23,7.3
Banana,600.2073,23,7.3
Banana,605.5307,24,7.3
Banana,607.3629,24,7.3
Banana,609.9365,24,7.3
Banana,625.0918,27,7.3
Cashewnut,1002.287,20.05,5.7
Cashewnut,1002.528,20.08,5.7
Cashewnut,1003.563,20.155,5.76
Cashewnut,1003.572,20.205,5.84
Cashewnut,1003.623,20.23,5.88
Cashewnut,1003.721,20.255,5.92
Cashewnut,1003.818,20.305,6
Cashewnut,1004.62,20.555,6.4
Cashewnut,1005.218,20.63,6.52
Cashewnut,1005.312,20.68,6.6
Cashewnut,1005.493,20.705,6.64
Cashewnut,1005.5,20.73,6.68
Cashewnut,1005.656,20.78,6.76
Cashewnut,1005.701,20.83,6.84
Cashewnut,1005.968,21.005,7
Cashewnut,1006.003,21.03,7
Cashewnut,1006.025,21.055,7
Cashewnut,1006.12,21.08,7
Cashewnut,1006.169,21.105,7
Cashewnut,1006.21,21.13,7
Cashewnut,1006.302,21.18,7
Cashewnut,1006.738,21.33,7
Cashewnut,1006.743,21.355,7
Cashewnut,1006.993,21.48,7
Cashewnut,1007.078,21.53,7
Cashewnut,1007.083,21.555,7
Cashewnut,1007.142,21.58,7
Cashewnut,1007.152,21.655,7
Cashewnut,1007.241,21.68,7
Cashewnut,1007.257,21.705,7
Cashewnut,1007.269,21.73,7
Cashewnut,1007.271,21.755,7
Cashewnut,1007.271,21.78,7
Cashewnut,1007.279,21.805,7
Cashewnut,1007.281,21.83,7
Cashewnut,1007.285,21.855,7
Cashewnut,1007.289,21.88,7
Cashewnut,1007.293,21.905,7
Cashewnut,1007.301,21.955,7
Cashewnut,1007.323,21.98,7
Cashewnut,1007.355,22.005,7
Cashewnut,1007.36,22.03,7
Cashewnut,1007.44,22.13,7
Cashewnut,1007.51,22.205,7
Cashewnut,1007.678,22.43,7
Cashewnut,1007.698,22.48,7
Cashewnut,1007.713,22.505,7
Cashewnut,1007.717,22.53,7
Cashewnut,1007.75,22.58,7
Cashewnut,1007.817,22.705,6.7
Cashewnut,1007.965,22.805,6.7
Cashewnut,1008.08,22.88,6.7
Cashewnut,1008.186,22.93,6.7
Cashewnut,1008.241,22.98,6.7
Cashewnut,1008.285,23.005,6.7
Cashewnut,1008.357,23.03,6.7
Cashewnut,1008.658,23.355,6.7
Cashewnut,1008.677,23.405,6.7
Cashewnut,1008.77,23.48,6.7
Cashewnut,1008.928,23.605,6.7
Cashewnut,1009.081,23.755,6.7
Cashewnut,1009.141,23.88,6.7
Cashewnut,1009.172,23.93,6.7
Cashewnut,1009.178,23.98,6.7
Cashewnut,1009.193,24.005,6.7
Cashewnut,1009.194,24.03,6.7
Cashewnut,1009.294,24.205,6.7
Cashewnut,1009.316,24.255,6.7
Cashewnut,1009.353,24.305,6.7
Cashewnut,1009.379,24.33,6.7
Cashewnut,1009.387,24.355,6.7
Cashewnut,1009.387,24.38,6.7
Cashewnut,1009.389,24.405,6.7
Cashewnut,1009.402,24.43,6.7
Cashewnut,1009.404,24.455,6.7
Cashewnut,1009.405,24.48,6.7
Cashewnut,1009.409,24.53,6.7
Cashewnut,1009.421,24.58,6.7
Cashewnut,1009.523,24.83,6.7
Cashewnut,1009.523,24.88,6.7
Cashewnut,1009.594,25.155,6.7
Cashewnut,1009.664,25.28,6.7
Cashewnut,1009.683,25.355,6.7
Cashewnut,1009.739,25.43,6.7
Cashewnut,1009.739,25.455,6.7
Cashewnut,1009.811,25.63,6.7
Cashewnut,1009.851,25.73,6.7
Cashewnut,1009.919,25.78,6.7
Cashewnut,1009.919,25.805,6.7
Cashewnut,1010.054,25.83,6.7
Cashewnut,1010.096,25.88,6.7
Cashewnut,1010.169,25.955,6.7
Cashewnut,1010.181,26.005,6.7
Cashewnut,1010.189,26.03,6.7
Cashewnut,1010.203,26.08,6.7
Cashewnut,1010.203,26.105,6.7
Cashewnut,1010.203,26.13,6.7
Cashewnut,1010.203,26.155,6.7
Cashewnut,1010.203,26.18,6.7
Cashewnut,1010.218,26.205,6.7
Cashewnut,1010.248,26.23,6.7
Cashewnut,1010.301,26.28,6.7
Cashewnut,1010.346,26.43,6.7
Cashewnut,1010.415,26.53,6.7
Cashewnut,1010.415,26.555,6.7
Cashewnut,1010.449,26.63,6.7
Cashewnut,1010.449,26.655,6.7
Cashewnut,1010.452,26.68,6.7
Cashewnut,1010.454,26.705,6.7
Cashewnut,1010.457,26.73,6.7
Cashewnut,1010.466,26.755,6.7
Cashewnut,1010.467,26.78,6.7
Cashewnut,1010.483,26.805,6.7
Cashewnut,1010.493,26.83,6.7
Cashewnut,1010.503,26.855,6.7
Cashewnut,1010.503,26.88,6.7
Cashewnut,1010.503,26.905,6.7
Cashewnut,1010.598,27.055,6.7
Cashewnut,1010.616,27.18,6.7
Cashewnut,1010.655,27.305,6.7
Cashewnut,1010.713,27.355,6.7
Cashewnut,1010.728,27.405,6.7
Cashewnut,1010.775,27.455,6.7
Cashewnut,1010.777,27.48,6.7
Cashewnut,1010.78,27.505,6.7
Cashewnut,1010.788,27.555,6.7
Cashewnut,1010.791,27.58,6.7
Cashewnut,1010.797,27.605,6.7
Cashewnut,1010.802,27.63,6.7
Cashewnut,1010.806,27.655,6.7
Cashewnut,1010.813,27.705,6.7
Cashewnut,1010.814,27.73,6.7
Cashewnut,1010.911,27.83,6.7
Cashewnut,1010.962,27.88,6.7
Cashewnut,1010.988,27.905,6.7
Cashewnut,1011.058,27.98,6.7
Cashewnut,1011.082,28.005,6.5
Cashewnut,1011.159,28.205,6.5
Cashewnut,1011.159,28.23,6.5
Cashewnut,1011.203,28.33,6.5
Cashewnut,1011.206,28.355,6.5
Cashewnut,1011.251,28.505,6.5
Cashewnut,1011.421,28.73,6.5
Cashewnut,1011.814,29.13,6.5
Cashewnut,1011.844,29.155,6.5
Cashewnut,1011.903,29.18,6.5
Cashewnut,1011.903,29.18,6.5
Cashewnut,1011.903,29.18,6.5
Cashewnut,1012.248,29.18,6.5
Cashewnut,1012.266,29.18,6.5
Cashewnut,1012.27,29.18,6.5
Cashewnut,1012.287,29.18,6.5
Cashewnut,1012.309,29.18,6.5
Cashewnut,1012.312,29.18,6.5
Cashewnut,1012.314,29.18,6.5
Cashewnut,1012.323,29.18,6.5
Cashewnut,1012.33,29.18,6.5
Cashewnut,1012.334,29.18,6.5
Cashewnut,1012.348,29.18,6.5
Cashewnut,1012.369,29.18,6.5
Cashewnut,1012.444,29.18,6.5
Cashewnut,1012.47,29.18,6.5
Cashewnut,1012.499,29.18,6.5
Cashewnut,1012.547,29.18,6.5
Cashewnut,1012.697,29.18,6.5
Cashewnut,1012.754,29.18,6.5
Cashewnut,1012.856,29.18,6.5
Cashewnut,1012.861,29.18,6.5
Cashewnut,1012.895,29.18,6.5
Cashewnut,1012.9,29.18,6.5
Cashewnut,1012.902,29.18,6.5
Cashewnut,1012.904,29.18,6.5
Cashewnut,1012.915,29.18,6.5
Cashewnut,1012.916,29.18,6.5
Cashewnut,1012.921,29.18,6.5
Cashewnut,1012.933,29.18,6.5
Cashewnut,1012.963,29.18,6.5
Cashewnut,1012.972,29.18,6.5
Cashewnut,1012.973,29.18,6.5
Cashewnut,1013.391,29.18,6.5
Cashewnut,1013.427,29.18,6.5
Cashewnut,1013.459,29.18,6.5
Cashewnut,1013.478,29.18,6.5
Cashewnut,1013.485,29.18,6.5
Cashewnut,1013.488,29.18,6.5
Cashewnut,1013.494,29.18,6.5
Cashewnut,1013.497,29.18,6.5
Cashewnut,1013.5,29.18,6.5
Cashewnut,1013.501,29.18,6.5
Cashewnut,1013.518,29.18,6.5
Cashewnut,1013.553,29.18,6.5
Cashewnut,1013.57,29.18,6.5
Cashewnut,1013.57,29.18,6.5
Cashewnut,1013.616,29.18,6.5
Cashewnut,1013.725,27.97,6.5
Cashewnut,1013.726,27.91,6.5
Cashewnut,1013.735,27.87,6.5
Cashewnut,1013.743,27.825,6.5
Cashewnut,1013.787,27.645,6.5
Cashewnut,1013.816,27.6,6.5
Cashewnut,1013.841,27.555,6.5
Cashewnut,1013.942,27.42,6.5
Cashewnut,1013.973,27.375,6.5
Cashewnut,1014.087,27.285,6.5
Cashewnut,1014.118,27.195,6.5
Cashewnut,1014.18,27.105,6.5
Cashewnut,1014.24,27.06,6.5
Cashewnut,1014.254,26.97,6.5
Cashewnut,1014.335,26.745,6.5
Cashewnut,1014.377,26.565,6.5
Cashewnut,1014.699,26.025,6.5
Cashewnut,1014.965,25.71,6.5
Cashewnut,1015.286,25.35,6.5
Cashewnut,1015.526,25.08,6.5
Cashewnut,1015.526,25.035,6.5
Cashewnut,1015.623,24.9,6.5
Cashewnut,1015.767,24.54,6.5
Cashewnut,1015.89,24.315,6.5
Cashewnut,1016.191,23.775,6.5
Cashewnut,1016.211,23.685,6.5
Cashewnut,1016.232,23.64,6.5
Cashewnut,1016.242,23.595,6.5
Cashewnut,1016.259,23.55,6.5
Cashewnut,1016.266,23.505,6.5
Cashewnut,1016.276,23.46,6.5
Cashewnut,1016.367,23.28,6.5
Cashewnut,1016.397,23.235,6.5
Cashewnut,1016.438,23.145,6.5
Cashewnut,1016.48,23.055,6.5
Cashewnut,1016.765,22.56,6.5
Cashewnut,1016.774,22.515,6.5
Cashewnut,1016.858,22.425,6.5
Cashewnut,1017.005,22.29,6.5
Cashewnut,1017.213,22.155,6.5
Cashewnut,1017.536,21.93,6.5
Cashewnut,1017.545,21.885,6.5
Cashewnut,1017.824,21.66,6.5
Cashewnut,1017.855,21.525,6.5
Cashewnut,1017.855,21.48,6.5
Cashewnut,1017.855,21.435,6.5
Cashewnut,1017.855,21.39,6.5
Cashewnut,1017.855,21.345,6.5
Cashewnut,1017.855,21.3,6.5
Cashewnut,1017.855,21.255,6.5
Cashewnut,1017.855,21.21,6.5
Cashewnut,1017.855,21.075,6.5
Cashewnut,1017.88,21.03,6.5
Cashewnut,1017.88,20.94,6.5
Cashewnut,1017.9,20.895,6.5
Cashewnut,1017.919,20.76,6.5
Cashewnut,1017.93,20.715,6.5
Cashewnut,1017.947,20.67,6.5
Cashewnut,1017.985,20.535,6.5
Cashewnut,1017.996,20.445,6.5
Cashewnut,1018.016,20.4,6.5
Cashewnut,1018.13,20.265,6.5
Cashewnut,1018.516,20.175,6.5
Cashewnut,1018.548,20.175,6.5
Cashewnut,1018.561,20.175,6.5
Cashewnut,1018.569,20.175,6.5
Cashewnut,1018.581,20.175,6.5
Cashewnut,1018.589,20.175,6.5
Cashewnut,1018.594,20.175,6.5
Cashewnut,1018.606,20.175,6.5
Cashewnut,1018.613,20.175,6.5
Cashewnut,1018.62,20.175,6.5
Cashewnut,1018.631,20.175,6.5
Cashewnut,1018.705,20.175,6.5
Cashewnut,1018.795,20.175,6
Cashewnut,1019.045,20.175,6
Cashewnut,1019.228,20.175,6
Cashewnut,1019.261,20.175,6
Cashewnut,1020.184,20.175,6
Cashewnut,1020.236,20.175,6
Cashewnut,1020.267,20.175,6
Cashewnut,1020.312,20.175,6
Cashewnut,1020.383,20.175,6
Cashewnut,1020.384,20.175,6
Cashewnut,1020.389,20.175,6
Cashewnut,1020.406,20.175,6
Cashewnut,1020.406,20.175,6
Cashewnut,1020.406,20.175,6
Cashewnut,1020.406,20.175,6
Cashewnut,1020.406,20.175,6
Cashewnut,1020.412,20.175,6
Cashewnut,1020.418,20.175,6
Cashewnut,1020.423,20.175,6
Cashewnut,1020.483,20.175,6
Cashewnut,1020.602,20.175,6
Cashewnut,1020.831,20.175,6
Cashewnut,1020.831,20.175,6
Cashewnut,1021.549,20.175,6
Cashewnut,1022.018,20.175,6
Cashewnut,1022.021,20.175,6
Cashewnut,1022.043,20.175,6
Cashewnut,1022.081,20.175,6
Cashewnut,1022.131,20.175,6
Cashewnut,1022.35,20.175,6
Cashewnut,1022.357,20.175,6
Cashewnut,1022.536,20.175,6
Cashewnut,1022.673,20.175,6
Cashewnut,1022.701,20.175,6
Cashewnut,1022.828,20.175,6
Cashewnut,1023.039,20.175,6
Cashewnut,1024.387,20.175,6
Cashewnut,1024.604,20.175,6
Cashewnut,1024.746,20.175,6
Cashewnut,1024.815,20.175,6
Cashewnut,1025.299,20.175,6
Cashewnut,1027.185,20.175,6
Cashewnut,1027.765,20.175,6
Cashewnut,1028.588,20.175,6
Cashewnut,1028.616,20.175,6
Cashewnut,1028.925,20.175,6
Cashewnut,1029,20.175,6
Cashewnut,1029.955,20.175,6
Cashewnut,1030.263,20.175,6
Cashewnut,1031.824,20.175,6
Cashewnut,1032.464,20.175,6
Cashewnut,1032.464,20.175,6
Cashewnut,1035.71,20.175,5.8
Cashewnut,1047.343,22.26833,5.8
Cashewnut,1052.343,22.49333,5.8
Cashewnut,1066.343,23.12333,6
Cashewnut,1087.343,24.06833,6.5
Castor seed,503.0361,20.27,5
Castor seed,504.0466,20.55,5
Castor seed,504.2498,20.585,5
Castor seed,508.4973,20.725,5
Castor seed,510.8531,21.495,5
Castor seed,511.4675,21.53,5
Castor seed,509.6591,21.6,5
Castor seed,511.0838,21.915,5
Castor seed,512.3225,22.335,5
Castor seed,511.8248,22.475,5
Castor seed,511.8345,22.51,5
Castor seed,512,22.545,5
Castor seed,514.5122,23.315,5
Castor seed,514.5548,23.35,5
Castor seed,514.5716,23.385,5
Castor seed,515.1273,23.7,5
Castor seed,515.1675,23.735,5
Castor seed,515.2695,23.805,5
Castor seed,515.4545,23.945,5
Castor seed,515.7857,24.05,5
Castor seed,512.0742,24.085,5
Castor seed,512.1333,24.12,5
Castor seed,512.2353,24.19,5
Castor seed,512.2973,24.4,5
Castor seed,512.309,24.47,5
Castor seed,512.381,24.505,5
Castor seed,512.4091,24.61,5
Castor seed,512.4204,24.645,5
Castor seed,512.4348,24.68,5
Castor seed,512.4747,24.715,5
Castor seed,512.5086,24.75,5
Castor seed,512.8762,24.82,5
Castor seed,517,25.205,5
Castor seed,517.5137,26.36,5
Castor seed,517.622,26.395,5
Castor seed,517.6862,26.465,5
Castor seed,517.7083,26.5,5
Castor seed,517.7083,26.535,5
Castor seed,517.7612,26.64,5
Castor seed,517.8699,26.675,5
Castor seed,517.8947,26.745,5
Castor seed,517.9808,26.815,5
Castor seed,518.0303,26.885,5
Castor seed,520.4615,27.13,5
Castor seed,520.5405,27.2,5
Castor seed,520.6522,27.27,5
Castor seed,520.6522,27.305,5
Castor seed,521.1111,27.55,5
Castor seed,521.1111,27.585,5
Castor seed,521.1198,27.795,5
Castor seed,521.375,27.97,5
Castor seed,521.9231,28.355,5
Castor seed,521.9231,28.39,5
Castor seed,521.9907,28.495,5
Castor seed,519.7321,28.565,5
Castor seed,512.9412,28.915,5
Castor seed,513.0625,29.055,5
Castor seed,513.1233,29.125,5
Castor seed,513.1595,29.16,5
Castor seed,513.1616,29.195,5
Castor seed,520.463,29.44,5
Castor seed,520.6757,29.545,5
Castor seed,520.9231,29.72,5
Castor seed,521.25,29.7,5
Castor seed,521.25,29.7,5
Castor seed,521.6531,29.7,5
Castor seed,522.037,29.7,5
Castor seed,522.0779,29.7,5
Castor seed,522.5,29.7,5
Castor seed,522.6667,29.7,5
Castor seed,522.6667,29.7,5
Castor seed,522.9828,29.7,5
Castor seed,523.1818,29.7,5
Castor seed,523.3601,29.7,5
Castor seed,523.4994,29.7,5
Castor seed,523.5078,29.7,5
Castor seed,523.5216,29.7,5
Castor seed,523.5375,29.7,5
Castor seed,523.5396,29.7,5
Castor seed,523.5455,29.7,5
Castor seed,523.5539,29.7,5
Castor seed,523.5714,29.7,5
Castor seed,523.6111,29.7,5
Castor seed,523.6166,29.7,5
Castor seed,523.6444,29.7,5
Castor seed,523.6709,29.7,5
Castor seed,523.8318,29.7,5
Castor seed,524.187,29.7,5
Castor seed,524.2857,29.7,5
Castor seed,524.6774,29.7,5
Castor seed,524.6971,29.7,5
Castor seed,524.7273,29.7,5
Castor seed,524.8121,29.7,5
Castor seed,525,29.7,5
Castor seed,525.0254,29.7,5
Castor seed,525.0641,29.7,5
Castor seed,525.0807,29.7,5
Castor seed,525.2198,29.7,5
Castor seed,525.2198,29.7,5
Castor seed,525.2848,29.7,5
Castor seed,525.3053,29.7,5
Castor seed,525.3191,29.7,5
Castor seed,525.5,29.7,5
Castor seed,525.5,29.7,5
Castor seed,525.5,29.7,5
Castor seed,525.5399,29.7,5
Castor seed,525.5494,29.7,5
Castor seed,525.5514,29.7,5
Castor seed,525.557,29.7,5
Castor seed,525.5584,29.7,5
Castor seed,525.5637,29.7,5
Castor seed,525.5649,29.7,5
Castor seed,525.5675,29.7,5
Castor seed,525.5712,29.7,5
Castor seed,525.572,29.7,5
Castor seed,525.5721,29.7,5
Castor seed,525.5722,29.7,5
Castor seed,525.5729,29.7,5
Castor seed,525.5794,29.7,5
Castor seed,525.5825,29.7,5
Castor seed,525.5853,29.7,5
Castor seed,525.5854,29.7,5
Castor seed,525.5914,29.7,5.1
Castor seed,525.5961,29.7,5.1
Castor seed,525.601,29.7,5.1
Castor seed,525.6045,29.7,5.1
Castor seed,525.6164,29.7,5.1
Castor seed,525.6273,29.7,5.1
Castor seed,525.6868,29.7,5.1
Castor seed,525.7185,29.7,5.1
Castor seed,525.7576,29.7,5.1
Castor seed,525.7576,29.7,5.1
Castor seed,525.7931,29.7,5.1
Castor seed,525.8696,29.7,5.1
Castor seed,525.9722,29.7,5.1
Castor seed,526.0282,29.7,5.1
Castor seed,526.1538,29.6,5.1
Castor seed,526.2294,29.6,5.1
Castor seed,526.2589,29.6,5.1
Castor seed,526.2727,29.6,5.1
Castor seed,526.2864,29.6,5.1
Castor seed,526.2878,29.6,5.1
Castor seed,526.295,29.6,5.1
Castor seed,526.2997,29.6,5.1
Castor seed,526.3095,29.6,5.1
Castor seed,526.6525,29.6,5.1
Castor seed,526.7143,29.6,5.1
Castor seed,526.8878,29.6,5.1
Castor seed,527.2,29.6,5.1
Castor seed,527.3214,29.6,5.1
Castor seed,527.4194,29.6,5.1
Castor seed,527.5121,29.6,5.1
Castor seed,527.6744,29.6,5.1
Castor seed,527.9167,29.6,5.1
Castor seed,527.9286,29.6,5.1
Castor seed,527.997,29.6,5.1
Castor seed,528,29.6,5.1
Castor seed,528.0017,29.6,5.1
Castor seed,528.1265,29.6,5.1
Castor seed,528.1529,29.6,5.1
Castor seed,528.1793,29.6,5.1
Castor seed,528.1971,29.6,5.4
Castor seed,528.3333,29.6,5.4
Castor seed,528.3333,29.6,5.4
Castor seed,528.3333,29.6,5.4
Castor seed,528.3333,29.6,5.4
Castor seed,518.4564,26.52,5.4
Castor seed,518.4766,26.46,5.4
Castor seed,518.48,26.4,5.4
Castor seed,518.4874,26.34,5.4
Castor seed,518.5669,26.28,5.4
Castor seed,518.5714,26.22,5.4
Castor seed,518.6285,26.16,5.4
Castor seed,528.7914,26.1,5.4
Castor seed,528.8532,25.92,5.4
Castor seed,528.8723,25.86,5.4
Castor seed,528.956,25.74,5.4
Castor seed,528.9773,25.68,5.4
Castor seed,529.0909,25.56,5.4
Castor seed,529.0909,25.5,5.4
Castor seed,529.094,25.44,5.4
Castor seed,529.0979,25.38,5.4
Castor seed,529.1023,25.32,5.4
Castor seed,529.1115,25.26,5.4
Castor seed,529.1259,25.2,5.4
Castor seed,529.1429,25.14,5.4
Castor seed,529.1506,25.08,5.4
Castor seed,529.1577,25.02,5.4
Castor seed,529.1681,24.96,5.4
Castor seed,529.1705,24.9,5.4
Castor seed,529.1791,24.84,5.4
Castor seed,529.2026,24.78,5.4
Castor seed,529.2155,24.72,5.4
Castor seed,529.2188,24.6,5.3
Castor seed,529.3103,24.42,5.3
Castor seed,529.3557,24.18,5.3
Castor seed,529.3827,24.12,5.3
Castor seed,529.6212,23.82,5.3
Castor seed,529.6988,23.7,5.3
Castor seed,529.7043,23.58,5.3
Castor seed,529.8473,23.1,5.3
Castor seed,529.8995,22.98,5.3
Castor seed,530.0135,22.44,5.3
Castor seed,530.0505,22.38,5.3
Castor seed,530.2148,22.08,5.3
Castor seed,530.3216,22.02,5.3
Castor seed,530.3434,21.96,5.3
Castor seed,530.4065,21.54,5.3
Castor seed,530.6944,20.94,5.3
Castor seed,530.7677,20.82,5.3
Castor seed,530.8125,20.76,5.3
Castor seed,523.6364,23.56,5.3
Castor seed,531.0753,24.02,5.3
Castor seed,534.7942,24.02,5.3
Castor seed,534.9464,24.02,5.3
Castor seed,535,24.02,5.3
Castor seed,535.0212,24.02,5.3
Castor seed,531.3384,24.02,5.3
Castor seed,531.369,24.02,5.3
Castor seed,531.413,24.02,5.3
Castor seed,531.5086,24.02,5.3
Castor seed,531.5122,24.02,5.3
Castor seed,531.5385,24.02,5.3
Castor seed,531.6455,24.02,5.3
Castor seed,531.751,24.02,5.3
Castor seed,531.8364,24.02,5.3
Castor seed,531.875,24.02,5.3
Castor seed,531.875,24.02,5.3
Castor seed,531.9128,24.02,5.3
Castor seed,531.9533,24.02,5.3
Castor seed,531.9549,24.02,5.3
Castor seed,532.2105,24.02,5.3
Castor seed,532.2493,24.02,5.3
Castor seed,532.6923,24.02,5.3
Castor seed,532.8174,24.02,5.3
Castor seed,533.1707,24.02,5.3
Castor seed,533.3929,24.02,5.3
Castor seed,533.6458,24.02,5.3
Castor seed,533.7671,24.02,5.3
Castor seed,534,24.02,5.3
Castor seed,534,24.02,5.3
Castor seed,534,24.02,5.3
Castor seed,534.3269,26.38333,5.3
Castor seed,534.4928,26.86333,5.3
Castor seed,534.5667,27.04333,5.3
Castor seed,534.6667,27.10333,5.3
Castor seed,534.7391,27.16333,5.3
Castor seed,534.7907,27.22333,5.3
Castor seed,534.8031,27.25333,5.3
Castor seed,534.8547,27.28333,5.3
Castor seed,534.8718,27.34333,5.3
Castor seed,534.9107,27.37333,5.3
Castor seed,534.9315,27.40333,5.3
Castor seed,534.9353,27.43333,5.3
Castor seed,535.0382,27.58333,5.3
Castor seed,535.2143,27.79333,5.3
Castor seed,535.4167,28.21333,5.3
Castor seed,535.9467,28.90333,5.3
Castor seed,536.4286,27,5.3
Castor seed,536.6842,27,5.3
Castor seed,536.8675,27,5.3
Castor seed,537.0053,27,5.3
Castor seed,537.7778,27,5.3
Castor seed,538.1034,27,5.3
Castor seed,538.6364,25,5.3
Castor seed,538.6364,25,5.3
Castor seed,538.668,25,5.3
Castor seed,539.2308,25,5.3
Castor seed,540,25,5.3
Castor seed,542.5,25,5.5
Castor seed,543.4818,28.5,5.5
Castor seed,543.6658,28.5,5.5
Castor seed,544.403,28.5,5.5
Castor seed,547.1108,28.5,5.5
Castor seed,547.2781,28.5,5.5
Castor seed,554.4,28,5.7
Castor seed,556.6667,28,5.7
Castor seed,556.6667,28,5.7
Castor seed,556.6667,28,5.7
Castor seed,556.6667,28,5.7
Castor seed,556.6667,28,5.7
Castor seed,557.1933,28,5.7
Castor seed,557.2826,28,5.7
Castor seed,557.375,28,5.7
Castor seed,557.6608,28,5.7
Castor seed,558.4014,28,5.7
Castor seed,558.4375,28,5.7
Castor seed,558.6207,28,5.7
Castor seed,558.75,28,5.7
Castor seed,559.8301,28,5.7
Castor seed,560.5479,28,5.7
Castor seed,560.7143,28,5.7
Castor seed,560.7532,28,5.7
Castor seed,560.7567,28,5.7
Castor seed,561.8182,28,5.7
Castor seed,562.1827,28,5.7
Castor seed,562.963,28,5.7
Castor seed,565.9868,28,5.7
Castor seed,574.837,29,5.7
Castor seed,577.2727,29,5.7
Castor seed,578.9286,29,6
Castor seed,585,29,6
Castor seed,585,29,6
Castor seed,598.4211,26,6.3
Castor seed,607.7375,26,6.3
Castor seed,656.7188,26,6.5
Castor seed,698.3333,26,7.5
Chillies,627.2711,18.4,5.6
Chillies,628.246,18.7,5.6
Chillies,631.3732,18.8,5.6
Chillies,634.6715,18.8,5.6
Chillies,635.192,18.8,5.6
Chillies,639.968,18.8,5.6
Chillies,642.7578,18.8,5.7
Chillies,642.9919,18.8,5.7
Chillies,643.2609,18.8,5.7
Chillies,643.8462,18.8,5.7
Chillies,643.8652,18.8,5.7
Chillies,643.9583,18.8,5.7
Chillies,643.972,18.8,5.7
Chillies,643.9744,18.8,5.7
Chillies,644.0644,18.8,5.7
Chillies,644.0909,18.8,5.7
Chillies,644.0909,18.8,5.7
Chillies,644.0909,18.8,5.7
Chillies,644.0909,18.8,5.7
Chillies,644.1013,18.8,5.7
Chillies,644.1051,18.8,5.7
Chillies,644.1121,18.8,5.7
Chillies,644.1126,18.8,5.7
Chillies,644.1398,18.8,5.7
Chillies,644.1406,18.8,5.7
Chillies,644.1509,18.8,5.7
Chillies,644.1852,18.8,5.7
Chillies,644.2576,18.8,5.7
Chillies,644.4937,18.8,5.7
Chillies,644.9202,18.8,5.7
Chillies,646.9109,18.8,5.7
Chillies,646.9681,18.8,5.7
Chillies,647.0623,18.8,5.7
Chillies,648.0968,18.8,5.7
Chillies,648.823,18.8,5.7
Chillies,649.7641,18.8,5.7
Chillies,650.3938,18.8,5.7
Chillies,650.707,18.8,5.7
Chillies,650.7969,18.8,5.7
Chillies,651.2396,18.8,5.7
Chillies,651.7327,18.8,5.7
Chillies,651.8037,18.8,5.7
Chillies,651.9918,18.8,5.7
